104臺北市中山區民權東路三段71號3樓,臺北市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
106臺北市大安區信義路4段6號17樓,宜蘭縣(非原住民地區)
330桃園市桃園區中信里中山路956巷116號,臺北市(非原住民地區)
407臺中市西屯區福和里臺灣大道四段925號9樓之1,臺中市(非原住民地區)
105臺北市松山區敦化南路一段2號2樓,臺中市(非原住民地區)
807高雄市三民區民族一路80號6樓之1,臺中市(非原住民地區)
221新北市汐止區新台五路1段97號24樓之8,臺中市(非原住民地區)
114臺北市內湖區堤頂大道2段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1,桃園市(非原住民地區)
105臺北市松山區南京東路4段126號10樓、10樓之1至之3,臺北市(非原住民地區)
244新北市林口區文化一路1段93號3樓之2,臺北市(非原住民地區)
363苗栗縣公館鄉鶴山村11鄰135號,高雄市(非原住民地區)
333桃園市龜山區龍華里萬壽路一段492號7樓之1,南投縣(非原住民地區)
103臺北市大同區重慶北路2段243號7樓、7樓之1、7樓之2、7樓之3,臺北市(非原住民地區)
100臺北市中正區重慶南路1段57號9樓之10,宜蘭縣(非原住民地區)
110臺北市信義區忠孝東路4段560號3樓,臺中市(非原住民地區)
110臺北市信義區忠孝東路5段68號20樓,南投縣(非原住民地區)
110臺北市信義區忠孝東路5段410號3樓之2,臺北市(非原住民地區)
115臺北市南港區園區街3號14樓之2,新北市(非原住民地區)
407臺中市西屯區工業區一路70號6樓之1,南投縣(非原住民地區)
106臺北市大安區仁愛路4段33號9樓之3,臺北市(非原住民地區)
104臺北市中山區民生東路3段2號10、11樓,臺北市(非原住民地區)
110臺北市信義區東興路49號9樓,臺南市(非原住民地區)
106臺北市大安區仁愛路4段300巷27號1樓,臺北市(非原住民地區)
420臺中市豐原區中正路631號1樓,新竹市(非原住民地區)
807高雄市三民區九如一路502號27樓之3,臺北市(非原住民地區)
104臺北市中山區錦州街4巷1號1樓,臺北市(非原住民地區)
231新北市新店區北新路3段207號11樓及207之1號11樓,臺北市(非原住民地區)
630雲林縣斗南鎮新光里光民路55號,臺南市(非原住民地區)
221新北市汐止區康寧街169巷31號4樓之1,彰化縣(非原住民地區)
100臺北市中正區仁愛路二段99號11樓,臺北市(非原住民地區)
235新北市中和區中原里中正路880號14樓之5,臺北市(非原住民地區)
